Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.89,0.13,-0.26,-102.69,-94.64,104.37
-0.87,0.14,-0.29,-126.7,-101.01,94.29
-0.8,0,-0.31,-133.98,-106.82,90.58
-0.77,-0.11,-0.27,-139.79,-108.15,83.02
-0.71,-0.25,-0.25,-140.98,-108.5,74.9
-0.6,-0.33,-0.24,-137.41,-104.72,65.66
-0.48,-0.44,-0.19,-124.53,-100.66,57.89
-0.37,-0.47,-0.12,-109.9,-93.38,47.67
-0.27,-0.46,-0.08,-90.65,-80.43,44.94
-0.19,-0.42,-0.06,-67.9,-58.8,45.36
-0.21,-0.32,-0.02,-40.6,-43.4,45.85
-0.26,-0.18,-0.01,-31.64,-28.7,44.17
-0.29,-0.04,-0.02,-27.79,-18.62,41.58
-0.31,0.03,0.01,-25.13,-11.55,35.91
-0.32,0.06,0.02,-18.97,-0.35,31.29
-0.35,0.08,0.03,-9.1,12.25,26.88
-0.42,0.16,0.05,-0.21,17.43,21.28
-0.45,0.22,0.08,4.34,22.19,13.51
-0.47,0.24,0.08,4.62,26.67,3.92
-0.46,0.2,0.07,4.97,30.1,-5.6
-0.44,0.15,0.06,7.77,33.39,-15.54
-0.43,0.08,0.09,11.9,38.08,-22.61
-0.46,0.02,0.14,15.89,47.11,-28
-0.5,-0.02,0.23,21.63,55.93,-32.76
-0.64,-0.08,0.42,32.76,60.69,-36.54
-0.87,0.05,0.66,57.4,63.21,-26.32
-0.93,0.49,0.35,57.4,103.18,-13.72
-1.22,0.61,-0.06,25.13,126.7,-27.72
-1.44,0.58,-0.28,25.83,107.8,-25.34
-1.8,0.82,-0.38,42.63,93.8,-8.47
-2.11,1.12,-0.31,34.23,64.26,0.77
-2.16,1.28,-0.32,11.83,33.39,-20.79
-1.79,1.09,-0.16,-32.55,8.4,-54.25
-1.2,0.51,-0.1,-68.04,13.02,-72.94
-0.83,-0.15,-0.02,-61.81,37.73,-76.65
-0.42,-0.42,-0.17,-33.11,60.27,-83.79
-0.36,-0.5,-0.37,-0.21,62.44,-91.56
-0.51,-0.34,-0.26,36.05,69.23,-82.25
-0.82,-0.03,-0.17,54.18,85.12,-62.51
-1.03,0.1,-0.21,61.74,98.49,-46.97
-1.22,0.12,-0.4,57.61,93.45,-37.87
-1.23,0.1,-0.47,53.62,80.78,-37.87
-1.22,0.03,-0.42,57.75,69.72,-40.88
-1.21,0.02,-0.34,68.11,66.71,-44.24
-1.16,0.02,-0.32,82.11,58.94,-45.29
-1.08,0.05,-0.29,91.77,50.75,-44.52
-1.04,0.06,-0.27,96.46,42.91,-43.89
-1.04,0.08,-0.27,97.79,34.44,-44.52
-1.06,0.11,-0.3,94.78,28.84,-47.74
-1.11,0.14,-0.34,87.08,23.52,-53.34
-1.14,0.13,-0.37,74.06,19.04,-59.71
-1.16,0.13,-0.39,66.5,16.52,-63.63
-1.16,0.14,-0.39,55.93,15.89,-65.8
-1.18,0.15,-0.35,50.89,15.61,-67.9
-1.15,0.19,-0.33,45.85,12.39,-69.86
-1.09,0.17,-0.27,41.23,9.24,-71.54
-1.02,0.14,-0.27,38.92,8.54,-71.96
-0.98,0.14,-0.34,36.19,8.4,-71.33
-0.93,0.05,-0.3,36.47,10.29,-70.14
-0.91,-0.03,-0.29,43.68,11.41,-71.54
-0.87,-0.24,-0.32,60.27,15.33,-70.7
-0.82,-0.12,-0.33,74.34,17.29,-67.62
-0.79,-0.15,-0.31,72.38,22.26,-63.07
-0.82,-0.16,-0.19,62.44,25.97,-61.18
-0.87,-0.17,-0.13,52.64,23.73,-60.41
-0.9,-0.18,-0.13,56.28,23.24,-57.19
-0.9,-0.1,-0.21,58.73,20.93,-53.41
-0.86,-0.06,-0.31,71.26,21.21,-48.3
-0.84,0.03,-0.41,78.33,20.86,-46.76
-0.85,0.14,-0.41,74.62,21.77,-47.39
-0.86,0.23,-0.42,54.46,19.18,-49.7
-0.84,0.24,-0.39,33.18,22.12,-50.75
-0.86,0.21,-0.34,21.28,27.58,-50.54
-0.88,0.16,-0.31,16.73,31.57,-48.16
-0.91,0.1,-0.28,12.11,35.7,-44.1
-0.96,0,-0.24,12.39,35.7,-42.21
-0.93,-0.07,-0.24,10.08,34.02,-41.51
-0.92,-0.11,-0.3,1.82,31.36,-42.14
-0.9,-0.13,-0.31,-1.4,28.07,-42
-0.85,-0.07,-0.32,-0.49,25.2,-36.82
-0.98,-0.04,-0.31,-1.4,16.59,-37.03
-0.95,-0.02,-0.29,-5.53,11.76,-38.92
-0.99,-0.02,-0.28,-2.52,8.47,-38.64
-0.98,-0.03,-0.24,-0.98,5.95,-37.73
-0.94,-0.06,-0.24,0.63,4.2,-38.57
-0.91,-0.06,-0.24,1.82,3.71,-39.69
-0.89,-0.06,-0.23,4.97,1.54,-39.83
-0.87,-0.07,-0.26,9.17,0.49,-39.34
-0.86,-0.13,-0.31,13.37,1.12,-39.83
-0.89,-0.22,-0.37,17.01,2.94,-41.51
-0.93,-0.33,-0.45,21.35,5.11,-42.84
-0.99,-0.34,-0.52,17.92,7.98,-44.24
-1.14,-0.17,-0.62,-1.12,8.96,-47.39
-1.32,-0.03,-0.67,-22.96,7.7,-48.51
-1.52,0.05,-0.65,-39.62,-0.28,-49.21
-1.66,0.06,-0.6,-52.78,-11.69,-47.39
-1.7,-0.04,-0.45,-46.55,-23.94,-39.48
-1.67,-0.21,-0.25,-26.6,-32.06,-26.39
-1.65,-0.29,-0.21,-9.17,-34.65,-13.23
-1.65,-0.24,-0.17,2.87,-38.08,4.2
-1.64,-0.15,-0.14,9.1,-46.83,17.36
-1.52,-0.04,-0.13,7.35,-55.72,27.51
-1.4,0.02,-0.08,1.05,-61.74,36.33
-1.29,0.05,-0.04,-1.33,-63.91,44.87
-1.23,0.07,-0.09,-0.98,-57.12,54.18
-1.23,0.09,-0.21,0.49,-42.98,63.42
-1.28,0.09,-0.32,-3.99,-32.76,67.83
-1.35,0.09,-0.37,-3.85,-26.95,71.19
-1.34,0.15,-0.4,-1.05,-24.22,77.35
-1.33,0.23,-0.31,-4.27,-27.65,84.56
-1.27,0.31,-0.26,-8.96,-34.93,92.05
-1.2,0.35,-0.31,-10.99,-40.04,98.84
-1.12,0.32,-0.35,-11.83,-43.19,104.86
-1.09,0.21,-0.42,-12.04,-47.74,106.68
-1.1,0.11,-0.49,-16.31,-54.11,111.72
-1.05,-0.02,-0.54,-35.14,-50.19,115.15
-1.03,-0.14,-0.56,-28.14,-44.45,114.45
-1,-0.28,-0.61,-32.76,-38.29,114.17
-1.04,-0.34,-0.67,-39.2,-40.6,117.11
-0.93,-0.41,-0.45,-31.85,-38.5,128.66
-1.03,-0.35,-0.2,-30.45,-28.77,133
-1.19,-0.35,0.16,-27.02,-30.59,137.48
-1.24,-0.29,0.39,-15.33,-36.89,144.83
-1.13,-0.19,0.29,-31.43,-21.77,145.81
-1.01,-0.13,-0.04,-54.6,-3.01,146.58
-0.97,-0.13,-0.34,-68.11,1.33,150.22
-0.93,0.02,-0.63,-63.56,-11.9,154.42
-1.12,0.07,-0.6,-50.33,-50.4,155.54
-1.05,0.09,-0.48,-37.03,-69.37,151.76
-1.1,0.16,-0.32,-43.26,-80.15,144.34
-1.13,0.22,-0.17,-58.94,-90.02,137.34
-1.12,0.26,-0.12,-83.72,-93.8,126.07
-1.12,0.21,-0.17,-103.74,-97.02,112.28
-1.07,0.14,-0.25,-118.58,-103.88,101.36
-1.03,0.04,-0.3,-129.85,-117.32,88.41
-0.95,-0.14,-0.29,-137.13,-129.92,75.32
-0.81,-0.22,-0.25,-137.76,-130.48,67.41
-0.7,-0.33,-0.16,-133.91,-133.84,59.71
-0.54,-0.49,-0.14,-117.81,-129.99,59.01
-0.42,-0.54,-0.12,-100.45,-121.59,58.31
-0.29,-0.57,-0.07,-78.12,-106.54,59.57
-0.16,-0.52,-0.02,-52.01,-88.62,60.97
-0.15,-0.41,0,-23.24,-73.22,61.32
-0.19,-0.23,0.01,-10.43,-63.56,58.31
-0.23,-0.06,0.03,-6.65,-52.99,50.12
-0.26,0.06,0,-6.65,-43.54,38.85
-0.25,0.15,-0.01,-7.07,-33.67,31.15
-0.24,0.2,-0.02,-6.79,-24.01,23.66
-0.25,0.24,-0.02,-3.22,-16.59,17.57
-0.28,0.28,0.01,5.04,-7.35,13.44
-0.31,0.33,0.02,12.6,1.33,8.89
-0.35,0.39,0.03,17.57,8.33,3.08
-0.38,0.44,0.04,20.79,14.07,-3.64
-0.41,0.47,0.07,23.1,19.6,-9.24
-0.47,0.46,0.1,22.33,26.74,-15.82
-0.5,0.43,0.11,19.6,33.95,-22.89
-0.52,0.37,0.13,20.44,42,-31.01
-0.67,0.29,0.32,29.54,37.1,-39.13
-1.16,0.36,0.95,66.71,-0.84,-26.18
-1.68,1.1,1.3,106.96,-11.34,26.53
-1.77,1.63,0.5,52.85,87.71,21.21
-1.91,1.06,-0.25,-9.03,61.18,-21.35
-1.4,0.68,-0.29,-20.16,32.62,-49.84
-0.89,0.37,-0.43,-42.49,29.61,-63.21
-0.66,-0.15,0.16,-27.09,19.25,-69.58
-0.65,0.04,0.3,8.68,31.99,-59.5
-0.78,0.54,0.03,29.54,50.19,-57.4
-0.83,0.56,-0.13,26.11,54.11,-57.96
-0.79,0.29,-0.06,18.41,63,-50.4
-0.87,0.15,-0.1,33.25,74.48,-42.49
-1.03,0.19,-0.28,51.87,74.69,-38.36
-1.14,0.22,-0.32,57.54,68.11,-36.96
-1.11,0.2,-0.25,56.84,67.9,-40.46
-1.05,0.2,-0.2,58.52,75.18,-43.68
-0.98,0.2,-0.24,59.15,79.1,-45.36
-0.94,0.19,-0.23,63.7,73.57,-45.5
-0.9,0.17,-0.2,69.58,67.27,-44.87
-0.89,0.1,-0.14,75.95,63.98,-44.1
-0.9,0.03,-0.18,82.95,65.38,-41.51
-0.91,-0.07,-0.24,91.77,66.08,-36.47
-0.93,-0.13,-0.24,102.62,62.93,-31.08
-0.98,-0.13,-0.26,115.64,56.35,-25.48
-1.02,-0.11,-0.27,130.9,49.42,-20.72
-1.08,-0.06,-0.28,139.16,40.67,-18.13
-1.13,0,-0.3,143.36,30.52,-16.8
-1.17,0.07,-0.33,139.65,20.93,-19.53
-1.17,0.13,-0.36,134.82,14.21,-22.19
-1.16,0.18,-0.38,131.18,10.15,-24.99
-1.15,0.27,-0.41,125.58,3.99,-28.07
-1.12,0.33,-0.4,117.53,-1.05,-30.94
-1.06,0.36,-0.38,111.23,-4.2,-34.02
-0.99,0.41,-0.35,101.85,-4.27,-38.29
-0.96,0.42,-0.37,95.06,-2.73,-43.26
-0.92,0.45,-0.38,82.53,0.14,-44.31
-0.88,0.45,-0.42,64.12,6.86,-45.08
-0.86,0.41,-0.39,61.39,8.68,-45.22
-0.89,0.38,-0.36,59.99,5.88,-44.03
-0.89,0.34,-0.28,58.24,1.47,-43.61
-0.89,0.23,-0.19,61.6,-0.84,-44.1
-0.9,0.19,-0.19,64.33,-5.46,-42.7
-0.89,0.15,-0.19,67.13,-6.23,-39.34
-0.91,0.1,-0.16,71.54,-5.18,-36.33
-0.91,0.08,-0.17,70.63,-5.88,-34.37
-0.91,0.09,-0.2,66.15,-5.11,-32.34
-0.9,0.09,-0.25,58.45,-3.78,-29.47
-0.88,0.07,-0.25,54.32,-3.15,-24.43
-0.88,0.09,-0.23,52.64,-3.64,-20.37
-0.89,0.1,-0.23,52.71,-6.16,-16.38
-0.91,0.09,-0.23,55.44,-6.3,-12.95
-0.93,0.06,-0.23,60.62,-6.58,-10.22
-0.94,0.06,-0.26,65.1,-7.63,-8.47
-0.95,0.05,-0.3,68.04,-8.54,-7.56
-0.95,0.05,-0.34,68.39,-9.8,-7
-0.94,0.06,-0.36,66.29,-10.08,-6.79
-0.94,0.05,-0.38,61.88,-9.87,-6.37
-0.93,0.04,-0.37,58.87,-10.15,-4.97
-0.93,0.03,-0.35,58.1,-9.45,-3.15
-0.92,0.01,-0.34,59.71,-9.31,-1.19
-0.91,-0.01,-0.35,61.74,-9.45,-0.35
-0.9,-0.03,-0.35,62.86,-9.73,-0.84
-0.91,-0.03,-0.35,60.9,-9.94,-3.01
-0.91,-0.02,-0.35,58.66,-10.15,-4.2
-1,-0.04,-0.02,1.54,-1.61,-0.49
-1,-0.04,-0.02,1.61,-1.54,-0.35
-0.99,-0.05,-0.02,1.68,-1.61,-0.56
-1,-0.05,-0.02,1.47,-1.47,-0.63
-1,-0.05,-0.02,1.61,-1.47,-0.63
-1,-0.05,-0.03,1.82,-1.54,-0.42
-1,-0.05,-0.03,1.82,-1.61,-0.28
-1.01,-0.05,-0.03,1.54,-1.82,-0.42
-1,-0.04,-0.02,1.82,-1.96,-0.07
-1,-0.05,-0.02,1.82,-1.61,-0.21
-1,-0.04,-0.02,1.12,-1.47,-0.21
-0.99,-0.04,-0.02,1.33,-1.68,-0.07
-1,-0.04,-0.02,1.05,-1.75,-0.42
-1,-0.04,-0.02,1.12,-1.54,-0.63
-1,-0.05,-0.02,1.12,-1.61,-1.05
-1,-0.05,-0.02,0.84,-1.54,-1.12
-1.01,-0.06,-0.02,1.26,-1.75,-1.05
-1.01,-0.06,-0.02,1.54,-1.89,-0.98
-1.01,-0.06,-0.02,1.89,-1.89,-0.7
-1.01,-0.06,-0.02,2.45,-2.03,-0.7
-1,-0.06,-0.02,2.87,-2.17,-0.63
-1,-0.06,-0.01,3.01,-2.03,-0.91
-0.99,-0.06,-0.02,3.36,-2.03,-0.98
-0.99,-0.06,-0.02,3.43,-1.96,-1.26
-0.99,-0.05,-0.03,3.92,-2.1,-1.33
-0.99,-0.05,-0.03,3.5,-2.17,-1.75
-0.99,-0.04,-0.03,3.22,-2.38,-2.03
-0.99,-0.04,-0.03,3.36,-2.24,-1.96
-0.99,-0.03,-0.03,2.94,-1.96,-1.82
-1,-0.03,-0.02,3.01,-1.4,-1.96
-1,-0.03,-0.02,3.29,-0.77,-1.68
-1.01,-0.02,-0.03,3.64,-0.77,-1.33
-1.01,-0.02,-0.03,3.92,-0.7,-1.05
-1,-0.02,-0.02,3.57,-0.35,-0.91
-1,-0.02,-0.02,3.85,-0.49,-0.63
-1,-0.02,-0.01,3.64,-0.35,-0.7
-1.01,-0.02,0,3.5,-0.07,-0.98
-1,-0.02,-0.01,3.22,-0.14,-1.19
-1.01,-0.02,-0.01,3.15,-0.28,-1.33
-1.01,-0.02,-0.02,2.59,-0.49,-1.61
-1,-0.03,-0.02,2.73,-1.05,-1.47
-1,-0.03,-0.02,2.24,-1.12,-1.61
-0.99,-0.03,-0.01,2.03,-1.33,-1.4
-0.99,-0.04,-0.02,1.89,-0.77,-1.68
-0.99,-0.05,-0.01,2.59,-0.28,-1.75
-1,-0.05,-0.01,3.01,0.21,-1.89
-1,-0.05,-0.02,3.15,0.56,-2.59
-1,-0.05,-0.02,2.8,0.63,-3.36
-1,-0.05,-0.02,2.52,0.42,-3.92
-1,-0.05,-0.03,2.31,0.14,-4.13
-1,-0.05,-0.02,1.54,0.07,-5.25
-1,-0.05,-0.03,0.98,-0.28,-6.02
-1,-0.06,-0.02,0.7,-0.84,-6.72
-1,-0.06,-0.02,0.35,-0.84,-7.42
-1,-0.07,-0.02,1.19,-1.05,-7.63
-0.99,-0.06,-0.02,1.54,-0.98,-7.91
-0.99,-0.06,-0.02,2.52,-0.35,-8.05
-1,-0.06,-0.02,3.78,-0.07,-7.49
-1,-0.05,-0.02,4.48,0.56,-7.56
-1,-0.05,-0.02,4.83,0.98,-7.42
-1.01,-0.06,-0.02,5.04,1.26,-7.56
-1.01,-0.06,-0.02,5.46,1.33,-7
-1,-0.07,-0.03,6.3,1.4,-6.65
-1.01,-0.07,-0.02,7.77,1.4,-5.74
-1,-0.06,-0.02,9.1,1.82,-5.18
-0.99,-0.06,-0.02,10.71,2.52,-4.55
-0.99,-0.06,0,11.9,3.64,-5.04
-1.01,-0.05,-0.02,11.41,3.5,-4.62
-1,-0.06,-0.04,8.05,2.31,-5.74
-1,-0.05,-0.04,5.95,1.54,-7
-1.01,-0.04,-0.04,3.64,1.05,-8.05
-1,-0.03,-0.04,3.15,-0.14,-8.68
-1,-0.03,-0.03,3.15,-0.56,-9.31
-0.99,-0.05,-0.03,4.2,-0.14,-9.17
-0.99,-0.07,-0.03,5.74,0.14,-8.82
-0.99,-0.08,-0.02,6.44,0.77,-8.4
-1,-0.08,-0.03,6.16,1.75,-8.54
-1,-0.08,-0.03,5.81,2.17,-8.47
-1.01,-0.08,-0.04,5.25,2.31,-8.61
-1.01,-0.07,-0.04,4.76,2.24,-8.96
-1.01,-0.06,-0.04,4.48,1.89,-9.38
-1,-0.06,-0.04,4.76,1.4,-9.24
-0.99,-0.07,-0.04,5.46,1.19,-9.24
-0.98,-0.07,-0.04,5.53,1.4,-9.38
-0.98,-0.08,-0.03,5.39,1.61,-9.17
-0.98,-0.09,-0.02,5.04,1.96,-9.17
-0.99,-0.1,-0.02,4.41,2.52,-9.66
-1.01,-0.1,-0.02,3.5,2.94,-10.08
-1.03,-0.09,-0.02,2.8,2.52,-10.29
-1.03,-0.08,-0.03,2.45,1.89,-10.78
-1.04,-0.08,-0.03,2.45,1.19,-10.64
-1.03,-0.08,-0.03,3.01,0.56,-10.64
-1.02,-0.09,-0.03,3.29,0.21,-10.36
-1.01,-0.09,-0.02,3.64,0.14,-9.52
-1.01,-0.1,-0.02,4.06,0.28,-8.4
-1,-0.1,-0.01,3.99,0.56,-7.28
-1.01,-0.1,-0.01,4.06,0.84,-6.44
-1.03,-0.1,-0.01,4.62,0.98,-5.67
-1,-0.12,-0.01,4.27,0,-4.27
-1.03,-0.13,-0.02,7.14,-0.56,-1.89
-1.02,-0.14,-0.04,11.48,-0.49,1.4
-1.01,-0.15,-0.05,14.63,0.42,3.43
-1,-0.17,-0.06,17.5,1.68,5.46
-0.99,-0.18,-0.07,21.14,3.99,6.86
-0.98,-0.18,-0.07,22.89,6.44,8.05
-0.99,-0.17,-0.05,24.01,8.26,8.4
-0.98,-0.18,-0.05,24.64,9.59,8.89
-1,-0.14,-0.03,22.19,8.96,9.24
-1,-0.13,-0.02,21.14,7.77,9.87
-1,-0.13,-0.02,21.77,7.91,10.36
-1,-0.11,-0.03,21.14,8.47,9.24
-1,-0.11,-0.05,20.51,9.1,8.47
-1,-0.1,-0.07,20.3,9.45,8.47
-1.01,-0.1,-0.09,21,10.22,9.1
-1.01,-0.1,-0.1,22.82,10.43,9.52
-0.99,-0.1,-0.1,22.75,9.94,8.68
-0.99,-0.11,-0.09,22.61,9.94,7.98
-0.96,-0.12,-0.1,26.11,10.85,8.68
-0.95,-0.12,-0.1,27.16,12.39,8.61
-0.95,-0.13,-0.09,25.48,12.6,8.33
-0.96,-0.13,-0.09,24.43,11.83,8.68
-0.97,-0.14,-0.08,24.01,10.85,8.75
-0.95,-0.13,-0.09,23.8,11.34,9.45
-0.95,-0.14,-0.1,26.25,13.72,10.22
-0.96,-0.14,-0.11,28.98,14.98,10.64
-0.97,-0.12,-0.11,28.98,13.86,10.01
-0.98,-0.12,-0.1,28.98,12.53,9.66
-0.96,-0.14,-0.11,30.73,13.09,9.17
-0.95,-0.14,-0.12,32.55,14.84,8.47
-0.93,-0.14,-0.12,33.95,15.68,7.35
-0.93,-0.14,-0.12,34.3,16.8,6.09
-0.92,-0.14,-0.13,34.3,17.29,4.69
-0.93,-0.14,-0.15,35.98,18.55,3.22
-0.92,-0.15,-0.15,38.01,20.58,1.89
-0.91,-0.14,-0.16,39.76,22.89,1.54
-0.91,-0.13,-0.18,40.11,24.71,0.98
-0.92,-0.11,-0.18,38.78,25.2,0.63
-0.92,-0.09,-0.18,37.17,25.55,0.84
-0.94,-0.08,-0.18,37.94,26.18,1.75
-0.96,-0.07,-0.17,39.9,24.92,2.59
-0.97,-0.07,-0.15,43.54,24.29,2.59
-1,-0.08,-0.15,46.2,23.31,-0.35
-0.99,-0.07,-0.14,43.26,21.56,-1.75
-1.01,-0.07,-0.12,40.39,19.32,-3.71
-0.99,-0.04,-0.14,38.99,19.6,-4.06
-0.98,-0.04,-0.13,33.25,17.22,-4.27
-0.99,-0.03,-0.13,29.26,12.88,-3.99
-0.97,-0.03,-0.15,27.16,12.04,-3.36
-0.97,-0.03,-0.15,25.55,11.83,-2.87
-0.98,-0.05,-0.16,24.01,12.81,-2.31
-0.98,-0.07,-0.14,23.03,14.91,-2.52
-1.01,-0.08,-0.16,21.77,15.05,-2.38
-1.02,-0.1,-0.16,20.93,14.91,-2.73
-1.03,-0.11,-0.17,20.23,14.63,-3.78
-1.03,-0.12,-0.18,20.37,14.56,-4.34
-1.03,-0.12,-0.18,20.58,15.05,-3.85
-1.03,-0.11,-0.19,21.35,15.12,-3.64
-1.02,-0.09,-0.17,21.14,14.98,-2.94
-1.01,-0.09,-0.15,20.02,15.19,-3.29
-0.99,-0.07,-0.15,19.11,16.66,-4.06
-0.98,-0.09,-0.14,21.84,17.85,-5.67
-0.98,-0.09,-0.14,26.6,17.29,-7
-0.97,-0.08,-0.15,30.17,16.17,-7.98
-0.95,-0.09,-0.19,31.99,15.12,-8.12
-0.91,-0.1,-0.24,32.27,15.47,-8.19
-0.9,-0.11,-0.3,30.94,17.36,-8.54
-0.89,-0.11,-0.33,29.12,18.34,-8.47
-0.89,-0.1,-0.35,28.07,18.34,-7.28
-0.9,-0.08,-0.35,27.72,18.76,-5.6
-0.93,-0.07,-0.32,28.28,17.36,-4.06
-0.95,-0.06,-0.28,26.18,17.01,-3.78
-0.98,-0.04,-0.24,23.66,16.94,-3.43
-1.01,-0.04,-0.2,20.65,16.17,-4.13
-1.04,-0.03,-0.16,17.71,14.56,-5.11
-1.05,-0.04,-0.14,14.98,13.02,-6.23
-1.05,-0.06,-0.13,13.3,12.18,-7.49
-1.03,-0.09,-0.14,12.95,12.53,-9.17
-1,-0.12,-0.16,13.02,12.81,-9.8
-0.98,-0.14,-0.2,12.32,13.09,-9.45
-0.96,-0.15,-0.22,12.11,13.02,-8.33
-0.94,-0.15,-0.24,12.32,13.02,-6.3
-0.93,-0.16,-0.25,14.35,12.95,-4.48
-0.93,-0.16,-0.26,16.1,12.95,-2.8
-0.94,-0.16,-0.26,17.01,12.88,-1.68
-0.95,-0.16,-0.26,17.92,12.25,-0.42
-0.97,-0.16,-0.25,18.27,11.48,0.28
-0.98,-0.15,-0.24,18.48,10.85,0.63
-0.98,-0.13,-0.24,18.48,9.73,0.7
-0.98,-0.13,-0.24,17.92,7.7,0.28
-0.97,-0.13,-0.25,16.52,6.3,-0.77
-0.96,-0.13,-0.26,13.02,5.81,-1.82
-0.94,-0.13,-0.26,10.92,6.72,-2.59
-0.94,-0.13,-0.28,9.03,7.56,-2.87
-0.93,-0.14,-0.29,8.26,7.35,-3.36
-0.93,-0.16,-0.3,8.12,6.58,-3.99
-0.92,-0.18,-0.3,8.54,7,-4.76
-0.92,-0.19,-0.3,8.33,7.84,-5.39
-0.93,-0.2,-0.3,7.49,9.1,-5.53
-0.93,-0.21,-0.3,7.07,9.73,-5.32
-0.92,-0.2,-0.3,7.35,9.66,-4.97
-0.91,-0.19,-0.3,7.56,9.45,-4.48
-0.91,-0.18,-0.3,7.14,9.24,-4.34
-0.93,-0.16,-0.29,6.02,8.4,-4.34
-0.94,-0.16,-0.29,5.04,8.33,-4.27
-0.95,-0.18,-0.28,6.23,8.12,-3.71
-0.96,-0.19,-0.27,6.86,7.77,-3.71
-0.96,-0.21,-0.27,8.19,7.98,-3.29
-0.97,-0.24,-0.27,9.59,8.19,-2.8
-0.95,-0.25,-0.27,10.99,9.03,-1.68
-0.93,-0.26,-0.28,13.3,9.73,-0.42
-0.91,-0.24,-0.3,15.12,9.87,0.35
-0.9,-0.23,-0.32,15.68,8.89,0.98
-0.89,-0.21,-0.33,14.77,8.47,0.77
-0.89,-0.18,-0.33,12.6,8.12,-0.14
-0.9,-0.14,-0.34,9.03,7.14,-0.7
-0.92,-0.15,-0.35,6.51,5.95,-0.98
-0.94,-0.15,-0.36,6.51,5.95,-1.05
-0.94,-0.16,-0.36,5.25,6.51,-1.61
-0.95,-0.16,-0.35,4.13,5.88,-1.96
-0.95,-0.16,-0.33,1.4,4.97,-2.59
-0.94,-0.19,-0.31,-1.12,4.06,-2.59
-0.93,-0.21,-0.31,-0.7,3.64,-2.1
-0.93,-0.21,-0.3,0,2.03,-1.47
-0.94,-0.23,-0.32,3.29,0.42,-0.07
-0.95,-0.23,-0.32,8.4,-0.91,2.1
-0.94,-0.22,-0.34,11.34,-1.19,3.01
-0.93,-0.19,-0.36,10.64,-0.14,4.55
-0.92,-0.19,-0.39,10.99,0.7,5.81
-0.92,-0.2,-0.41,14.98,0.7,7.84
-0.92,-0.21,-0.42,19.6,0.91,9.59
-0.93,-0.21,-0.41,25.48,1.75,10.92
-0.91,-0.22,-0.37,28.49,3.01,12.46
-0.91,-0.22,-0.39,34.16,1.96,14.14
-0.91,-0.22,-0.4,38.15,0.77,16.24
-0.89,-0.22,-0.39,39.97,1.47,17.36
-0.9,-0.23,-0.38,41.16,3.78,17.71
-0.91,-0.23,-0.37,40.74,4.69,16.87
-0.91,-0.22,-0.35,39.27,4.48,15.96
-0.91,-0.2,-0.33,38.15,3.99,15.26
-0.9,-0.19,-0.33,35.77,3.85,13.86
-0.9,-0.18,-0.33,33.11,3.43,12.18
-0.9,-0.18,-0.33,29.96,2.59,10.85
-0.91,-0.17,-0.35,27.51,1.54,9.59
-0.92,-0.17,-0.35,24.5,0.84,8.54
-0.92,-0.17,-0.36,23.38,-0.07,8.05
-0.93,-0.16,-0.34,22.68,-0.21,8.19
-0.93,-0.16,-0.33,23.17,0.28,9.1
-0.94,-0.15,-0.31,23.31,0.56,10.78
-0.94,-0.15,-0.3,24.78,0.21,12.67
-0.94,-0.14,-0.3,25.69,0.21,14.42
-0.94,-0.13,-0.32,26.32,-0.21,15.82
-0.94,-0.12,-0.33,27.16,-0.91,17.29
-0.94,-0.11,-0.33,28.56,-1.26,18.76
-0.94,-0.11,-0.35,30.73,-1.68,19.67
-0.93,-0.1,-0.35,33.67,-2.17,20.51
-0.93,-0.1,-0.34,36.75,-3.08,21.63
-0.95,-0.1,-0.35,39.48,-4.2,22.82
-0.96,-0.11,-0.34,42.84,-4.83,24.15
-0.95,-0.12,-0.34,47.53,-4.76,25.41
-0.94,-0.13,-0.34,53.13,-4.41,27.02
-0.93,-0.13,-0.33,57.26,-3.92,28.49
-0.94,-0.13,-0.33,57.96,-4.48,27.79
-0.94,-0.12,-0.35,56,-5.6,25.62
-0.94,-0.12,-0.38,52.29,-7,22.19
-0.92,-0.13,-0.41,49.63,-7.28,18.13
-0.92,-0.14,-0.43,48.37,-6.44,14
-0.92,-0.15,-0.41,48.79,-5.88,10.71
-0.94,-0.15,-0.39,48.02,-5.46,6.72
-0.96,-0.15,-0.36,46.62,-6.23,3.71
-0.97,-0.15,-0.34,44.38,-7.35,1.47
-0.96,-0.13,-0.32,39.55,-8.05,-0.14
-0.94,-0.13,-0.31,35.49,-9.52,0.07
-0.93,-0.15,-0.29,32.69,-10.01,1.82
-0.92,-0.18,-0.27,31.36,-9.38,5.6
-0.92,-0.21,-0.26,31.5,-9.03,10.01
-0.93,-0.24,-0.24,32.48,-9.38,14.28
-0.92,-0.27,-0.22,33.81,-9.66,18.48
-0.93,-0.29,-0.22,37.59,-9.94,22.47
-0.93,-0.31,-0.22,45.01,-9.87,26.46
-0.94,-0.3,-0.25,52.71,-10.57,29.33
-0.93,-0.27,-0.26,57.82,-10.08,30.59
-0.93,-0.24,-0.27,63.63,-8.75,30.8
-0.93,-0.19,-0.28,66.71,-9.24,29.89
-0.93,-0.15,-0.3,66.5,-10.99,27.86
-0.95,-0.11,-0.32,65.45,-12.39,26.32
