 Accel_x, Accel_y, Accel_z, Gyr_x, Gyr_y, Gyr_z
0.08,0.8,0.57,-9.03,-23.17,-24.92
0.08,0.8,0.58,-12.32,-20.65,-25.41
0.09,0.81,0.6,-15.61,-18.41,-24.29
0.1,0.83,0.61,-18.48,-16.59,-22.82
0.11,0.84,0.62,-20.58,-15.61,-20.23
0.11,0.85,0.59,-21.63,-15.96,-17.36
0.1,0.84,0.57,-21.21,-16.94,-14.28
0.1,0.83,0.54,-20.37,-18.55,-10.78
0.1,0.79,0.52,-19.25,-20.16,-7.63
0.09,0.76,0.5,-17.92,-21.42,-5.18
0.08,0.73,0.48,-16.24,-21.63,-3.92
0.06,0.63,0.51,-5.18,-21.42,-2.17
0.04,0.62,0.46,13.65,-20.79,-0.21
0.02,0.7,0.4,5.74,-19.74,-0.21
0.02,0.67,0.43,-4.48,-18.48,-0.07
0.01,0.65,0.43,-10.92,-16.38,0.42
0,0.65,0.45,-14.28,-14.35,0.98
-0.01,0.64,0.46,-16.52,-12.04,1.75
-0.02,0.64,0.48,-16.1,-9.45,2.38
-0.02,0.66,0.49,-17.99,-6.79,2.87
-0.01,0.49,0.59,-13.3,-2.52,5.11
0,0.68,0.53,-1.82,-0.7,5.67
0,0.69,0.54,0.14,1.19,6.51
0.01,0.72,0.56,1.26,3.01,7.35
0.01,0.74,0.58,2.17,4.62,8.05
0.01,0.77,0.59,2.59,5.95,9.03
0.01,0.77,0.6,2.73,8.33,10.08
0.01,0.79,0.61,2.59,10.36,11.13
0.02,0.8,0.62,2.52,12.39,11.9
0.03,0.81,0.63,3.01,14.14,13.3
0.05,0.82,0.64,3.43,16.03,14.91
0.06,0.82,0.65,4.2,17.78,16.73
0.06,0.82,0.66,4.62,20.09,18.41
0.06,0.82,0.68,4.76,21.77,20.09
0.06,0.83,0.68,4.55,23.73,22.19
0.07,0.84,0.67,4.13,26.81,23.38
0.08,0.86,0.68,3.15,29.26,24.78
0.08,0.87,0.69,2.24,31.5,26.25
0.1,0.88,0.69,1.4,33.25,28
0.11,0.89,0.69,1.12,34.86,29.82
0.11,0.91,0.69,1.54,36.05,31.22
0.11,0.91,0.69,2.66,36.68,32.97
0.12,0.91,0.7,4.34,37.03,34.37
0.11,0.91,0.71,5.6,37.31,35.84
0.1,0.91,0.72,6.65,37.73,37.17
0.09,0.92,0.73,7.56,37.66,39.13
0.1,0.95,0.74,7.98,37.73,41.3
0.14,0.97,0.77,7.7,37.59,43.61
0.15,0.98,0.76,7.98,37.31,46.76
0.13,0.98,0.75,8.33,36.33,48.3
0.11,0.96,0.72,9.45,35.56,48.93
0.12,0.93,0.7,10.29,34.86,49
0.12,0.89,0.69,11.13,34.23,48.51
0.11,0.84,0.69,11.76,33.74,47.6
0.1,0.8,0.68,12.04,33.74,46.34
0.09,0.76,0.67,12.25,33.81,45.36
0.08,0.72,0.67,11.97,34.51,44.45
0.08,0.68,0.66,12.11,35.56,43.89
0.07,0.66,0.65,11.83,38.01,43.47
0.06,0.65,0.66,11.41,39.97,42.98
0.07,0.65,0.66,11.06,41.79,42.77
0.07,0.65,0.67,10.5,43.54,42.42
0.08,0.65,0.67,9.66,45.01,41.65
0.09,0.67,0.67,8.89,46.34,41.37
0.1,0.69,0.67,8.05,47.67,41.3
0.11,0.7,0.66,6.86,48.23,41.51
0.11,0.71,0.66,6.09,48.44,41.93
0.1,0.72,0.66,5.18,48.37,42.14
0.08,0.71,0.66,4.06,48.16,42.49
0.07,0.7,0.66,2.24,48.09,42.7
0.06,0.68,0.65,0.56,48.37,43.12
0.06,0.67,0.65,-0.91,49.14,42.84
0.04,0.67,0.65,-2.38,49.84,42.98
0.03,0.66,0.64,-3.5,50.61,43.19
0.01,0.66,0.65,-4.2,50.4,43.05
-0.01,0.66,0.65,-4.62,49.63,42.77
-0.02,0.67,0.64,-4.55,48.16,42.35
-0.04,0.67,0.64,-4.34,46.48,41.16
-0.04,0.68,0.64,-4.27,45.43,39.76
-0.05,0.69,0.64,-3.92,44.17,38.92
-0.05,0.71,0.64,-3.5,43.33,38.22
-0.04,0.74,0.64,-2.73,42.07,37.59
-0.05,0.76,0.64,-2.1,41.02,37.31
-0.07,0.78,0.63,-1.05,40.04,36.89
-0.09,0.8,0.61,0.07,39.13,36.12
-0.1,0.81,0.61,1.12,38.22,35
-0.11,0.81,0.6,1.75,37.73,33.39
-0.11,0.81,0.61,2.17,37.87,31.78
-0.11,0.81,0.6,2.38,37.94,30.73
-0.11,0.82,0.61,2.8,38.15,29.19
-0.11,0.83,0.61,3.5,38.01,28.14
-0.11,0.84,0.61,4.41,37.38,27.51
-0.11,0.84,0.63,5.67,36.61,26.46
-0.12,0.86,0.64,7.07,35.28,25.76
-0.11,0.86,0.65,8.4,34.02,24.71
-0.11,0.86,0.66,10.08,32.9,23.66
-0.1,0.87,0.67,11.69,32.27,22.05
-0.09,0.89,0.68,13.02,31.85,20.86
-0.09,0.9,0.69,14.07,31.92,19.32
-0.08,0.91,0.7,14.56,31.57,17.92
-0.07,0.92,0.7,14.49,30.94,16.31
-0.05,0.92,0.7,13.79,30.45,14.28
-0.04,0.93,0.69,13.23,29.61,12.18
-0.04,0.94,0.69,12.67,28.7,9.38
-0.04,0.94,0.68,11.76,28.56,7.14
-0.05,0.94,0.67,11.83,27.44,5.53
-0.04,0.95,0.68,12.18,26.95,3.85
-0.02,0.97,0.69,13.16,25.41,3.64
0.01,0.99,0.71,13.79,24.36,3.22
0.05,1.02,0.73,14.35,22.82,3.43
0.08,1.03,0.74,14.21,21.7,3.5
0.1,1.03,0.75,13.58,19.88,3.43
0.1,1.01,0.74,11.69,18.13,3.36
0.09,0.96,0.71,9.66,16.59,2.66
0.06,0.91,0.68,7.07,15.19,1.4
0.04,0.85,0.65,4.41,13.93,-0.7
0.03,0.81,0.63,1.82,13.23,-2.87
0.03,0.78,0.63,-0.7,12.88,-4.48
0.04,0.76,0.63,-4.34,13.09,-6.02
0.05,0.75,0.65,-7.49,13.93,-7.42
0.07,0.75,0.65,-10.57,14.63,-8.54
0.07,0.76,0.66,-13.58,15.4,-9.24
0.09,0.77,0.66,-16.31,15.89,-9.38
0.11,0.78,0.65,-19.32,15.54,-8.89
0.13,0.79,0.63,-20.79,14.77,-7.63
0.14,0.8,0.61,-21.28,13.23,-5.67
0.14,0.79,0.6,-20.65,10.36,-2.8
0.14,0.77,0.57,-19.39,7.84,0.35
0.14,0.75,0.56,-17.64,4.69,2.59
0.14,0.73,0.55,-15.68,2.87,4.62
0.12,0.71,0.53,-13.16,1.89,6.51
0.11,0.69,0.52,-11.62,1.89,7.91
0.09,0.67,0.52,-10.15,2.24,9.94
0.07,0.66,0.52,-9.03,2.94,11.76
0.05,0.65,0.52,-8.4,4.55,13.65
0.03,0.64,0.51,-7.21,5.81,15.47
0.02,0.63,0.51,-6.23,7.42,17.99
0.02,0.62,0.51,-5.25,10.29,19.53
0.01,0.61,0.52,-4.27,12.53,21.14
0.01,0.62,0.53,-3.43,14.91,22.61
0.02,0.63,0.54,-3.01,17.64,23.59
0.02,0.65,0.55,-2.52,19.95,24.99
0.01,0.68,0.55,-1.89,22.26,25.62
0,0.7,0.56,-1.05,24.5,26.74
0,0.72,0.56,-0.49,26.25,27.44
0,0.74,0.58,-0.21,28.14,28.35
0.01,0.75,0.59,-0.28,30.38,28.98
0.01,0.76,0.58,-0.49,32.69,29.75
0,0.77,0.58,-0.98,36.33,29.89
0,0.78,0.57,-1.54,38.92,29.61
0,0.8,0.58,-2.17,40.95,29.54
0.01,0.82,0.58,-2.66,42.28,29.54
0.02,0.84,0.6,-3.43,43.54,29.12
0.03,0.86,0.62,-4.55,44.73,29.05
0.03,0.89,0.64,-5.67,45.15,28.91
0.03,0.91,0.66,-7.28,45.29,29.82
0.04,0.94,0.67,-8.75,45.85,30.59
0.03,0.96,0.66,-9.66,46.83,32.9
0.06,0.93,0.66,-10.99,47.81,33.67
0.04,0.98,0.66,-12.04,48.23,35.21
0.03,0.98,0.67,-12.81,48.23,36.89
0.02,0.98,0.69,-14.35,47.6,38.71
0,0.97,0.71,-15.61,46.62,40.88
0,0.97,0.73,-16.45,45.36,43.33
0,0.98,0.74,-16.87,43.68,45.99
-0.01,0.96,0.74,-16.1,41.3,48.3
-0.04,0.94,0.73,-13.65,39.62,49.7
-0.06,0.91,0.74,-11.13,37.8,49.91
-0.05,0.88,0.74,-8.68,36.33,48.86
-0.03,0.86,0.75,-5.67,35.21,47.04
-0.04,0.84,0.76,-3.22,33.6,44.03
-0.03,0.82,0.75,-0.91,31.36,40.95
0,0.81,0.73,0,30.03,38.01
0.02,0.8,0.73,0.35,28.77,35.35
0.04,0.78,0.73,0.14,28.21,32.55
0.06,0.76,0.74,-0.42,27.65,30.8
0.08,0.75,0.74,-0.84,27.37,29.96
0.1,0.74,0.75,-0.98,27.79,29.47
0.11,0.74,0.75,-0.7,28.14,29.68
0.1,0.73,0.75,0,28.7,29.96
0.1,0.71,0.75,0.42,29.26,30.17
0.08,0.7,0.74,0.77,29.26,29.61
0.05,0.68,0.73,0.84,28.98,27.44
0.02,0.65,0.71,0.84,28.14,24.22
0.01,0.65,0.69,0.63,27.02,20.23
0.02,0.66,0.66,0,26.81,16.52
0.02,0.69,0.65,-0.63,27.02,13.02
0.02,0.72,0.64,-1.96,27.3,10.29
0.02,0.76,0.65,-3.5,27.37,8.26
0.03,0.78,0.66,-5.46,27.3,7.77
0.02,0.79,0.67,-7.49,26.88,8.05
0.01,0.79,0.66,-9.59,26.04,8.75
0.01,0.78,0.63,-10.71,25.48,9.24
-0.01,0.75,0.62,-11.2,25.13,9.38
-0.04,0.72,0.6,-11.76,25.13,8.47
-0.09,0.69,0.6,-12.18,24.64,7.56
-0.12,0.68,0.59,-12.74,23.59,6.58
-0.14,0.67,0.58,-13.09,22.33,5.11
-0.15,0.67,0.59,-13.93,20.86,3.92
-0.16,0.68,0.6,-14.28,18.83,2.87
-0.16,0.68,0.6,-14.21,16.66,2.03
-0.16,0.7,0.6,-14.35,14.14,1.75
-0.16,0.71,0.59,-13.44,12.04,1.82
-0.16,0.73,0.59,-12.39,10.15,1.89
-0.17,0.74,0.58,-11.34,8.54,1.96
-0.18,0.75,0.58,-10.43,7.49,1.96
-0.19,0.75,0.59,-9.59,6.44,1.61
-0.22,0.74,0.6,-8.89,5.11,0.98
-0.23,0.73,0.61,-8.19,3.92,-0.28
-0.24,0.73,0.62,-7.14,2.03,-1.05
-0.25,0.73,0.63,-5.39,-0.63,-2.1
-0.25,0.74,0.65,-3.36,-3.5,-2.66
-0.25,0.74,0.66,-0.7,-6.16,-3.15
-0.27,0.74,0.66,2.94,-7.63,-3.99
-0.3,0.73,0.67,5.88,-7.77,-6.16
-0.33,0.72,0.69,8.05,-7,-9.03
-0.34,0.72,0.72,9.66,-5.74,-13.02
-0.34,0.72,0.73,10.78,-3.78,-16.38
-0.32,0.81,0.72,11.69,-2.1,-25.41
-0.29,0.88,0.71,13.72,-0.14,-50.4
-0.34,0.71,0.72,14.07,1.68,-48.02
-0.31,0.72,0.75,13.72,4.06,-43.54
-0.27,0.74,0.79,13.37,6.09,-38.5
-0.26,0.73,0.83,13.16,7.56,-30.94
-0.25,0.78,0.83,13.58,8.61,-27.3
-0.25,0.78,0.83,15.26,9.38,-26.6
-0.2,0.79,0.87,16.24,10.29,-26.18
-0.09,0.81,0.89,17.5,11.27,-25.83
-0.05,0.83,0.9,18.83,12.11,-26.32
-0.06,0.86,0.89,19.81,11.41,-27.16
-0.07,0.89,0.85,21.28,9.38,-29.05
-0.05,0.91,0.8,22.47,6.79,-32.69
-0.05,0.89,0.79,22.33,4.76,-30.17
-0.04,0.92,0.79,21.56,1.96,-30.1
-0.03,0.94,0.79,19.53,0.21,-29.96
0.03,0.97,0.81,16.8,-0.63,-28.98
0.11,1.02,0.79,14.98,-1.19,-26.46
0.11,1.19,0.73,14.21,0.28,-24.01
0.05,1.33,0.68,17.29,0.14,-17.36
0.28,0.94,0.66,17.22,-0.49,-24.43
0.19,0.98,0.63,19.74,-2.87,-23.03
0.16,0.97,0.59,21.7,-5.18,-23.52
0.13,0.96,0.58,21.98,-7.49,-23.94
0.09,0.93,0.58,21,-9.73,-24.01
0.08,0.88,0.59,18.41,-11.62,-23.8
0.09,0.83,0.59,15.12,-11.69,-22.75
0.09,0.8,0.6,11.34,-9.8,-21.7
0.07,0.77,0.61,7.7,-7.63,-19.81
0.04,0.74,0.6,4.41,-4.97,-18.41
0.01,0.72,0.59,1.26,-3.78,-17.22
0,0.7,0.57,-0.63,-3.36,-15.12
-0.02,0.68,0.54,-2.17,-2.73,-13.23
-0.05,0.66,0.54,-2.94,-3.5,-11.34
-0.07,0.63,0.53,-4.06,-5.25,-9.87
-0.08,0.61,0.52,-4.97,-7.14,-8.96
-0.1,0.58,0.5,-5.81,-8.33,-8.26
-0.11,0.55,0.5,-6.72,-8.96,-7.77
-0.16,0.46,0.5,-8.19,-8.26,-0.21
-0.11,0.61,0.49,-8.68,-8.05,0.7
-0.1,0.64,0.5,-9.52,-7.56,-5.32
-0.1,0.63,0.51,-10.01,-7.21,-5.18
-0.09,0.67,0.5,-10.22,-6.65,-3.22
-0.08,0.69,0.51,-10.71,-6.3,-1.26
-0.07,0.72,0.52,-11.27,-6.72,0.84
-0.07,0.75,0.54,-11.34,-8.19,4.41
-0.07,0.78,0.56,-11.55,-10.36,7.63
-0.06,0.79,0.56,-11.27,-13.09,11.13
-0.06,0.8,0.55,-10.43,-14.28,14.21
-0.07,0.8,0.53,-9.45,-14.77,17.43
-0.08,0.8,0.53,-8.26,-13.72,19.25
-0.08,0.8,0.53,-7.35,-12.67,20.37
-0.09,0.79,0.54,-6.51,-12.04,21.63
-0.11,0.79,0.54,-6.44,-11.76,22.4
-0.12,0.79,0.54,-6.58,-12.04,23.1
-0.14,0.79,0.53,-6.37,-12.95,23.73
-0.16,0.79,0.53,-5.74,-13.44,24.71
-0.17,0.78,0.53,-5.25,-13.44,25.9
-0.18,0.76,0.54,-4.62,-12.25,24.71
-0.21,0.72,0.54,-4.13,-8.82,32.41
-0.19,0.76,0.56,-3.78,-5.46,35.63
-0.19,0.8,0.57,-3.5,-2.17,32.9
-0.19,0.82,0.57,-3.78,0.7,27.65
-0.23,0.79,0.57,-4.2,3.08,23.8
-0.24,0.79,0.57,-4.69,5.11,23.1
-0.24,0.79,0.57,-5.11,6.86,22.05
-0.23,0.81,0.57,-5.18,7.91,21.49
-0.22,0.81,0.56,-4.83,9.52,20.72
-0.24,0.81,0.57,-4.06,12.25,19.81
-0.25,0.81,0.59,-3.5,15.19,19.11
-0.24,0.82,0.62,-3.92,18.55,18.48
-0.22,0.84,0.65,-4.48,23.17,18.55
-0.21,0.85,0.67,-4.83,26.46,19.25
-0.2,0.88,0.67,-4.69,28.63,19.39
-0.2,0.9,0.66,-4.27,29.89,19.74
-0.25,0.92,0.66,-3.71,31.08,31.22
-0.11,0.99,0.67,-2.38,30.31,36.4
-0.12,1.01,0.68,-1.26,28.77,43.47
-0.01,1.02,0.71,0.56,24.71,46.9
0.02,1.04,0.74,3.15,20.44,38.57
0.01,1.01,0.76,4.69,16.59,33.32
0.01,0.99,0.77,5.6,13.02,29.68
0.03,0.98,0.78,6.16,9.45,22.19
-0.02,0.94,0.76,6.86,6.86,19.88
-0.05,0.91,0.74,7.49,5.46,19.67
-0.05,0.89,0.73,7.91,4.97,20.3
-0.05,0.86,0.72,8.47,4.48,21.98
-0.07,0.84,0.71,9.03,3.29,23.45
-0.08,0.8,0.71,9.73,1.96,24.64
-0.09,0.77,0.7,10.85,0.21,25.69
-0.08,0.73,0.71,12.46,-1.19,26.25
-0.06,0.71,0.72,14.63,-1.82,26.95
-0.05,0.69,0.73,17.08,-2.1,28.07
0,0.67,0.73,18.48,-2.45,25.48
-0.06,0.67,0.72,23.73,-2.1,30.31
-0.06,0.66,0.72,22.26,-2.59,30.73
-0.07,0.61,0.75,24.64,-3.71,30.59
-0.07,0.62,0.74,25.48,-5.18,29.96
-0.06,0.62,0.72,25.9,-6.37,28.42
-0.05,0.62,0.7,25.55,-5.88,26.95
-0.06,0.61,0.68,24.71,-4.13,25.34
-0.06,0.62,0.65,22.82,-1.82,22.75
-0.06,0.62,0.65,19.74,1.68,21.21
-0.05,0.63,0.64,16.66,4.9,19.53
-0.06,0.64,0.62,13.65,7.91,18.62
-0.07,0.66,0.62,10.36,10.71,18.06
-0.06,0.66,0.61,8.05,13.23,17.78
-0.06,0.66,0.61,6.02,14.63,17.64
-0.08,0.65,0.61,4.76,15.54,17.08
-0.1,0.64,0.62,3.92,15.82,16.31
-0.12,0.64,0.62,3.22,15.75,14.98
-0.14,0.65,0.62,2.1,16.1,13.79
-0.15,0.67,0.62,1.26,15.75,12.67
-0.16,0.69,0.62,0.35,15.4,11.55
-0.16,0.72,0.63,0.21,14,10.64
-0.16,0.76,0.63,0.42,11.97,9.52
-0.13,0.86,0.64,1.89,9.59,2.52
-0.15,0.77,0.65,2.45,7.7,3.5
-0.15,0.77,0.66,3.78,4.9,7.91
-0.14,0.8,0.67,4.69,2.38,10.57
-0.14,0.8,0.68,4.97,1.12,9.66
-0.15,0.8,0.69,4.27,0.28,9.1
-0.17,0.79,0.69,2.94,-0.14,8.19
-0.18,0.79,0.69,1.82,-0.56,7.14
-0.18,0.79,0.68,1.47,-1.54,5.95
-0.18,0.79,0.69,1.4,-2.45,4.83
-0.18,0.8,0.69,1.75,-2.87,3.5
-0.17,0.81,0.71,2.66,-3.29,2.24
-0.17,0.82,0.71,3.64,-3.92,1.33
-0.16,0.83,0.73,4.83,-4.97,0.56
-0.15,0.84,0.75,5.88,-5.81,-0.42
-0.15,0.84,0.75,7.14,-7.07,-1.33
-0.14,0.84,0.75,8.61,-8.4,-2.73
-0.14,0.85,0.75,10.15,-9.73,-3.85
-0.13,0.86,0.74,11.9,-10.85,-5.74
-0.12,0.87,0.73,14.28,-11.41,-7.28
-0.1,0.87,0.72,16.45,-11.48,-9.03
-0.09,0.88,0.72,18.13,-11.06,-10.64
-0.08,0.9,0.72,18.97,-10.08,-11.62
-0.03,0.94,0.73,18.55,-7.98,-12.53
0.05,1.01,0.78,15.61,-6.23,-12.18
0.13,1.06,0.83,13.44,-5.46,-10.64
0.21,1.1,0.83,10.43,-4.62,-7.14
0.2,1.08,0.81,7.28,-5.32,-5.81
0.15,1.02,0.77,4.76,-5.81,-4.69
0.11,0.92,0.73,2.66,-6.51,-5.46
0.07,0.85,0.7,0.84,-7,-6.72
0.05,0.8,0.66,-1.4,-5.88,-9.03
0.05,0.75,0.66,-3.99,-3.85,-10.5
0.05,0.7,0.66,-6.02,-0.14,-2.17
0.08,0.82,0.66,-8.89,0.77,-13.23
0.05,0.75,0.68,-12.04,2.03,-17.36
0.07,0.79,0.68,-14.35,3.01,-17.64
-0.02,0.95,0.63,-15.33,4.13,-14.77
0.18,0.77,0.63,-18.41,6.51,-11.83
0.18,0.77,0.61,-18.62,6.93,-12.32
0.14,0.81,0.59,-17.99,7.91,-11.27
0.13,0.79,0.58,-17.57,8.54,-9.1
0.14,0.76,0.58,-16.87,9.03,-5.74
0.15,0.74,0.58,-16.52,9.8,-2.38
0.17,0.73,0.59,-16.38,10.43,1.26
0.17,0.72,0.58,-15.68,11.06,4.69
0.14,0.71,0.56,-14.98,12.18,7.98
0.11,0.7,0.54,-13.58,13.16,10.08
0.08,0.7,0.53,-12.39,14.28,11.76
0.08,0.7,0.53,-11.27,16.52,13.86
0.07,0.69,0.53,-10.71,18.34,15.47
0.06,0.68,0.54,-10.85,20.23,17.15
0.01,0.51,0.57,-12.04,22.89,36.54
0.06,0.7,0.58,-12.39,24.85,40.95
0.08,0.74,0.59,-13.72,26.04,34.51
0.06,0.71,0.6,-13.65,26.67,27.16
0.04,0.68,0.61,-13.72,28.14,28.14
0.03,0.69,0.61,-13.02,30.24,30.8
0.02,0.7,0.61,-11.76,31.85,33.81
0.01,0.71,0.61,-9.8,33.25,36.12
0,0.71,0.61,-6.72,34.16,38.57
0.01,0.71,0.62,-4.48,35.07,41.3
0.02,0.71,0.64,-2.52,36.19,43.26
0.02,0.69,0.65,-0.84,37.24,46.97
0.03,0.69,0.66,-0.21,39.13,56.7
0.07,0.79,0.67,0.42,40.74,50.82
0.05,0.74,0.68,0.35,43.05,49.77
0.06,0.77,0.68,0.07,46.13,51.66
0.07,0.8,0.68,0.42,47.88,52.64
0.09,0.85,0.67,2.17,49.56,49.07
0.09,0.82,0.69,3.5,50.89,50.19
0.12,0.82,0.7,4.76,52.57,53.13
0.13,0.84,0.71,5.81,53.55,56.49
0.12,0.85,0.72,6.86,55.58,56.77
0.11,0.86,0.72,7,58.03,56.21
0.11,0.86,0.72,6.72,60.34,56
0.13,0.89,0.73,6.79,63.42,56.42
0.15,0.91,0.75,6.65,64.82,58.03
0.2,1,0.77,6.86,65.66,56.21
0.24,1.02,0.8,7.7,65.38,50.75
0.25,1.01,0.8,8.75,64.54,57.61
0.22,0.96,0.78,9.66,64.26,62.3
0.22,0.96,0.74,10.99,64.96,70.21
0.19,0.96,0.71,12.18,65.73,71.33
0.14,0.89,0.69,12.46,66.5,71.26
0.1,0.84,0.68,12.11,68.25,70.42
0.09,0.77,0.69,10.64,69.09,69.51
0.05,0.74,0.68,9.59,70.56,70.35
0.04,0.71,0.69,8.33,72.8,70.14
0.04,0.69,0.7,7.21,74.06,70.07
0.03,0.67,0.71,6.44,75.53,69.51
0.02,0.67,0.72,6.09,75.81,68.67
0.01,0.67,0.72,6.23,75.32,67.27
0,0.67,0.7,6.58,73.99,65.1
0.01,0.68,0.67,7.49,73.15,63.07
0.01,0.69,0.66,8.4,71.96,60.76
0,0.69,0.64,9.1,69.44,58.52
-0.01,0.68,0.64,9.38,66.92,55.72
-0.02,0.67,0.64,8.4,65.1,53.9
-0.02,0.66,0.62,7.07,64.33,52.15
-0.04,0.66,0.61,6.23,64.47,50.12
-0.05,0.66,0.59,5.53,65.17,48.51
-0.06,0.66,0.58,5.25,66.22,46.41
-0.07,0.67,0.57,4.9,66.43,44.31
-0.08,0.68,0.57,4.76,66.29,41.72
-0.08,0.69,0.57,4.83,65.24,39.55
-0.08,0.71,0.58,4.97,63.49,37.31
-0.07,0.73,0.58,5.6,61.74,36.12
-0.07,0.75,0.59,6.02,59.92,34.93
-0.06,0.78,0.61,6.58,56.91,34.37
-0.06,0.8,0.62,7.28,54.74,33.95
-0.04,0.82,0.64,7.77,51.94,33.04
-0.04,0.84,0.64,8.89,49.49,31.99
-0.05,0.87,0.62,9.66,47.81,31.64
-0.14,0.97,0.62,10.29,47.04,34.3
-0.02,0.78,0.64,10.43,44.1,29.75
-0.1,0.84,0.63,10.85,40.6,28.21
-0.08,0.83,0.64,10.57,37.73,27.16
-0.08,0.81,0.65,10.64,35.56,26.25
-0.08,0.81,0.65,10.78,34.51,25.34
-0.1,0.8,0.65,11.13,34.23,24.29
-0.1,0.8,0.67,11.2,34.58,22.68
-0.1,0.82,0.68,10.92,34.37,21.63
-0.1,0.83,0.69,10.71,33.88,21
-0.09,0.83,0.69,10.99,32.83,20.09
-0.08,0.84,0.68,11.27,32.2,19.11
-0.05,0.84,0.66,12.25,31.99,18.27
-0.03,0.84,0.64,13.37,32.2,17.22
-0.04,0.84,0.63,16.03,32.13,15.4
-0.06,0.85,0.63,18.41,31.5,14.63
-0.05,0.85,0.66,20.3,30.52,13.65
0.05,0.89,0.71,20.58,29.61,13.09
0.14,0.96,0.77,20.23,27.93,13.3
0.2,0.99,0.77,19.53,26.32,14.07
0.05,1.32,0.7,20.51,26.53,20.72
0.22,0.83,0.69,18.76,24.71,14.7
0.13,0.88,0.63,16.8,22.61,13.93
0.06,0.87,0.59,14.35,23.59,11.69
0.06,0.84,0.57,8.26,27.58,9.73
0.06,0.81,0.59,4.06,31.85,12.46
0.01,0.83,0.61,-0.7,35.56,21.77
0.12,0.88,0.65,-4.2,38.71,23.52
0.12,0.88,0.67,-7.7,39.55,18.76
0.15,0.87,0.67,-10.15,39.97,16.52
0.17,0.84,0.66,-11.13,38.92,16.17
0.16,0.86,0.65,-10.92,37.73,19.04
0.17,0.85,0.64,-10.5,35.77,22.26
0.16,0.83,0.64,-9.03,32.48,25.9
0.15,0.79,0.61,-7.7,29.89,28.7
0.12,0.75,0.6,-7.7,29.61,29.82
0.11,0.71,0.59,-8.54,30.17,31.99
0.09,0.69,0.59,-10.22,31.92,35.07
0.08,0.71,0.58,-11.55,33.46,31.5
0.08,0.68,0.57,-12.88,35.63,31.36
0.08,0.68,0.57,-13.79,38.64,32.34
0.08,0.68,0.57,-14.35,40.88,33.95
0.08,0.69,0.57,-14,44.31,35.35
0.08,0.69,0.56,-13.72,47.18,37.52
0.06,0.67,0.55,-13.3,51.1,42.91
0.08,0.72,0.57,-12.39,53.97,44.24
0.09,0.74,0.57,-10.99,56.28,43.75
0.09,0.74,0.58,-10.08,58.17,43.89
0.1,0.74,0.6,-8.68,59.15,45.43
0.1,0.73,0.6,-7.14,60.48,47.11
0.09,0.73,0.6,-5.46,62.02,49.35
0.09,0.73,0.59,-2.87,64.19,51.94
0.08,0.71,0.57,-1.19,68.18,56.21
0.1,0.79,0.56,0.49,72.59,56
0.1,0.79,0.57,1.19,75.74,53.9
0.11,0.81,0.6,0.35,78.82,54.81
0.13,0.83,0.63,-0.49,80.15,56.21
0.14,0.84,0.66,-1.47,81.34,57.82
0.21,1.01,0.49,4.34,-50.89,-29.47
0.16,0.95,0.44,5.53,-71.47,-30.1
0.12,0.91,0.4,5.6,-56.21,-31.71
0.08,0.87,0.4,5.18,-58.38,-33.81
0.07,0.86,0.42,3.64,-60.48,-36.12
0.06,0.85,0.46,2.31,-66.57,-38.01
0.06,0.86,0.48,1.54,-72.45,-38.64
-0.18,1.01,0.48,-0.84,-66.08,-39.41
0.21,0.82,0.53,-3.5,-62.93,-34.58
0.13,0.88,0.5,-5.18,-63.35,-37.31
0.09,0.91,0.48,-6.37,-61.04,-36.75
0.11,0.9,0.45,-6.79,-60.06,-35.56
0.12,0.89,0.45,-6.58,-60.55,-33.95
0.12,0.86,0.43,-6.23,-61.46,-32.9
0.1,0.82,0.43,-6.16,-61.95,-32.27
0.08,0.79,0.41,-6.58,-61.67,-32.27
0.06,0.68,0.4,-8.19,-59.36,-26.74
0.07,0.85,0.38,-7.7,-56.98,-33.81
0.02,0.76,0.39,-7.63,-55.23,-35.07
0.02,0.78,0.41,-7.21,-53.27,-35.56
0.03,0.8,0.42,-6.51,-51.59,-34.93
0.04,0.83,0.44,-5.53,-50.33,-33.53
0.04,0.84,0.47,-4.97,-48.86,-31.29
0.04,0.85,0.48,-5.04,-47.81,-29.19
0.03,0.86,0.5,-4.69,-46.9,-27.3
0.02,0.86,0.51,-4.62,-46.55,-26.18
0.02,0.87,0.53,-4.34,-47.11,-24.29
0.02,0.87,0.53,-3.64,-47.11,-23.03
0.02,0.87,0.53,-2.73,-46.97,-20.58
0.01,0.87,0.54,-1.89,-45.85,-18.13
0,0.87,0.54,-1.61,-43.82,-16.52
-0.02,0.86,0.54,-1.96,-40.88,-15.12
-0.02,0.86,0.55,-2.73,-37.17,-13.93
-0.01,0.86,0.55,-4.06,-34.51,-12.95
0,0.87,0.56,-5.04,-31.57,-11.97
0.02,0.88,0.58,-5.88,-28.28,-10.64
0.05,0.87,0.59,-6.37,-25.48,-9.73
0.06,0.88,0.59,-6.16,-23.38,-8.47
0.07,0.87,0.6,-5.81,-20.79,-7.49
0.07,0.87,0.6,-5.11,-18.27,-6.79
0.06,0.87,0.61,-4.76,-15.75,-7.84
0.07,0.87,0.62,-4.27,-13.79,-5.67
0.09,0.89,0.62,-3.57,-11.34,-5.25
