Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.63,-0.86,-0.45,108.78,31.78,-23.87
-0.82,-0.56,-0.57,93.1,35,-35.77
-0.95,-0.32,-0.79,60.55,36.05,-48.65
-1,-0.14,-0.92,37.66,40.88,-52.08
-1.09,0.02,-0.91,23.73,40.39,-53.69
-1.11,0.16,-0.84,15.89,29.54,-56.63
-1,0.28,-0.75,7.77,21.77,-62.72
-0.94,0.3,-0.61,11.69,19.46,-63.49
-0.99,0.3,-0.43,21.77,18.41,-59.22
-0.99,0.35,-0.37,25.69,17.71,-57.05
-0.97,0.22,-0.37,23.24,19.32,-57.61
-0.92,0.02,-0.41,28.56,18.76,-57.75
-0.88,-0.18,-0.45,47.11,17.5,-55.79
-0.85,-0.29,-0.46,65.1,17.64,-51.94
-0.83,-0.29,-0.5,64.82,20.65,-50.75
-0.82,-0.34,-0.55,45.5,20.09,-56.21
-0.75,-0.42,-0.44,42.35,23.38,-59.5
-0.8,-0.37,-0.43,49.28,22.05,-58.8
-0.81,-0.33,-0.41,45.5,20.09,-56
-0.79,-0.34,-0.35,36.05,22.05,-54.88
-0.83,-0.32,-0.34,21.77,21.56,-54.6
-0.87,-0.34,-0.27,24.78,29.89,-53.41
-0.92,-0.31,-0.28,34.44,32.9,-51.59
-0.93,-0.25,-0.29,41.58,32.48,-50.82
-0.93,-0.17,-0.31,40.53,29.68,-52.08
-0.9,-0.15,-0.33,45.01,26.88,-51.94
-0.89,-0.1,-0.35,41.44,24.22,-52.78
-0.87,-0.04,-0.38,31.78,22.61,-53.41
-0.9,-0.02,-0.4,22.47,21.84,-54.32
-0.92,-0.04,-0.41,16.03,21,-55.16
-0.93,-0.06,-0.41,11.34,21.77,-55.02
-0.92,-0.13,-0.4,10.57,23.1,-54.32
-0.88,-0.16,-0.4,12.53,24.15,-55.44
-0.85,-0.17,-0.4,13.65,23.73,-57.82
-0.82,-0.15,-0.4,9.66,23.66,-61.18
-0.81,-0.12,-0.38,3.22,22.68,-64.19
-0.82,-0.1,-0.36,-3.08,20.65,-66.85
-0.87,-0.08,-0.37,-8.47,17.5,-69.23
-0.92,-0.08,-0.39,-12.95,14.42,-70.84
-0.99,-0.12,-0.4,-15.33,14.63,-71.61
-1.04,-0.11,-0.44,-14.21,12.6,-72.1
-1.04,-0.13,-0.43,-8.33,14.35,-69.02
-1.04,-0.12,-0.4,-6.93,15.68,-65.59
-1.06,-0.09,-0.36,-7.84,14.56,-60.69
-1.06,-0.09,-0.31,-9.24,13.44,-52.99
-1.07,-0.1,-0.27,-11.83,12.88,-46.06
-1.12,-0.11,-0.23,-13.86,11.34,-38.08
-1.14,-0.14,-0.24,-14.07,5.95,-30.31
-1.14,-0.18,-0.27,-12.6,-2.66,-22.89
-1.12,-0.18,-0.29,-7.7,-8.33,-15.47
-1.14,-0.2,-0.3,-2.73,-10.92,-7.35
-1.2,-0.27,-0.32,5.25,-13.44,-5.88
-1.26,-0.24,-0.28,11.2,-23.8,-4.13
-1.32,-0.09,-0.3,19.81,-30.73,1.05
-1.39,0.04,-0.37,21.63,-34.93,3.43
-1.48,0.24,-0.37,13.79,-44.66,6.58
-1.54,0.38,-0.36,-1.26,-61.18,15.4
-1.57,0.48,-0.36,-16.03,-76.79,25.9
-1.59,0.5,-0.32,-32.97,-97.16,35.49
-1.52,0.36,-0.23,-46.34,-117.53,44.17
-1.37,0.1,-0.09,-50.12,-130.9,52.78
-1.14,-0.14,-0.13,-53.2,-137.34,66.43
-0.94,-0.29,-0.33,-52.01,-135.66,80.15
-0.78,-0.43,-0.57,-47.88,-127.33,89.04
-0.65,-0.51,-0.75,-60.41,-110.32,92.61
-0.76,-0.54,-0.79,-47.25,-98.98,103.11
-0.83,-0.51,-0.87,-46.55,-92.54,115.36
-0.94,-0.45,-0.91,-57.54,-82.81,122.64
-0.98,-0.37,-0.95,-81.76,-65.24,124.18
-1.03,-0.35,-0.97,-91.49,-58.8,124.32
-1.01,-0.3,-0.9,-91.91,-50.12,119.35
-1.01,-0.44,-0.9,-69.79,-47.88,113.89
-0.95,-0.34,-0.82,-44.1,-43.05,116.69
-1.11,-0.27,-0.68,-38.64,-27.86,116.83
-1,-0.18,-0.53,-32.9,-25.62,122.43
-1.04,-0.14,-0.41,-52.78,-45.78,110.39
-0.94,-0.14,-0.48,-65.66,-47.67,101.29
-0.86,-0.16,-0.53,-77.28,-43.05,93.03
-0.81,-0.17,-0.56,-83.72,-39.76,85.75
-0.77,-0.21,-0.53,-87.01,-39.41,78.96
-0.76,-0.23,-0.49,-89.88,-37.94,71.4
-0.75,-0.27,-0.43,-93.94,-39.06,62.79
-0.69,-0.3,-0.42,-99.82,-36.54,55.72
-0.65,-0.32,-0.4,-101.71,-32.13,49.21
-0.62,-0.32,-0.39,-108.5,-28.07,40.95
-0.57,-0.36,-0.4,-112,-23.87,31.5
-0.53,-0.41,-0.41,-113.82,-21.28,24.71
-0.46,-0.44,-0.42,-114.03,-16.24,17.29
-0.42,-0.49,-0.42,-110.88,-12.32,9.1
-0.37,-0.53,-0.41,-105.91,-7.77,1.33
-0.34,-0.56,-0.37,-98.7,-2.17,-6.58
-0.34,-0.59,-0.33,-90.65,2.8,-14.14
-0.33,-0.62,-0.27,-79.1,10.01,-22.19
-0.39,-0.64,-0.22,-67.34,14.77,-26.53
-0.51,-0.63,-0.15,-57.54,10.43,-30.59
-0.55,-0.62,-0.08,-39.2,10.64,-37.45
-0.65,-0.57,-0.02,-26.74,10.22,-41.37
-0.75,-0.49,0.04,-14.77,10.71,-40.74
-0.86,-0.36,0.03,-10.36,12.25,-36.61
-0.93,-0.17,-0.07,-6.86,20.93,-33.95
-1.2,0.01,-0.05,-3.99,20.3,-33.74
-1.44,0.28,0.11,-13.51,10.15,-33.39
-1.57,0.6,0.26,-22.75,14.28,-26.11
-1.68,0.86,0.33,-29.4,26.81,-13.51
-1.78,1.16,0.17,-40.25,35.77,-1.33
-1.81,1.42,-0.06,-36.47,36.26,18.06
-1.7,1.43,-0.26,-21.56,24.57,34.23
-1.47,1.17,-0.32,-13.65,6.37,46.2
-1.26,0.84,-0.33,-21.56,3.43,47.74
-1.1,0.53,-0.28,-34.23,6.58,40.39
-0.96,0.29,-0.2,-51.66,13.58,26.04
-0.78,0.04,-0.23,-71.61,24.22,-12.74
-0.69,-0.33,-0.29,-83.51,29.82,-23.73
-0.79,-0.53,-0.26,-86.38,26.6,-41.3
-1.21,-0.62,-0.16,-86.38,16.8,-43.19
-1.47,-0.48,-0.03,-78.4,-1.68,-30.31
-1.57,-0.16,-0.02,-66.85,-4.2,-11.9
-1.74,0.08,-0.21,-56.35,7.42,-4.97
-1.77,0.21,-0.3,-43.4,18.62,-10.64
-1.54,-0.02,-0.22,-10.22,8.4,1.05
-0.83,-0.29,-0.32,19.81,-54.74,14.84
-0.28,-0.52,-0.45,28.91,-76.02,12.32
-0.11,-0.74,-0.56,30.1,-60.55,2.03
0.02,-1,-0.58,37.87,-18.48,-10.71
-0.05,-1.12,-0.72,51.73,7.49,-35.28
-0.12,-0.99,-0.91,63.63,21.77,-74.69
-0.29,-0.52,-1.06,11.97,44.94,-80.92
-0.66,-0.23,-0.97,-36.96,59.71,-79.73
-1.06,-0.15,-0.85,-58.45,46.69,-77.35
-1.39,-0.11,-0.8,-79.66,4.97,-78.96
-1.32,0.06,-0.57,-78.61,-15.47,-91.07
-1.21,0.11,-0.39,-70.77,-8.89,-97.93
-1.17,0.22,-0.27,-40.46,12.39,-83.65
-1.1,0.17,-0.3,-21.35,20.02,-78.05
-0.89,0,-0.39,2.03,22.96,-68.39
-0.85,-0.21,-0.53,29.61,20.3,-59.71
-0.8,-0.38,-0.55,45.29,22.19,-54.04
-0.81,-0.45,-0.54,46.62,24.01,-57.96
-0.78,-0.52,-0.47,39.34,29.05,-63.56
-0.72,-0.56,-0.38,32.62,35.21,-68.18
-0.75,-0.43,-0.31,-0.49,31.71,-74.97
-0.76,-0.51,-0.13,-12.6,33.81,-73.78
-0.88,-0.45,-0.14,-13.37,28.28,-70.91
-0.94,-0.29,-0.13,-13.65,29.82,-68.74
-1.01,-0.19,-0.1,-6.72,35.42,-65.94
-1.06,-0.09,-0.12,0.07,33.46,-63.91
-1.04,-0.01,-0.16,5.67,29.61,-63
-0.99,0.02,-0.23,7.14,26.46,-63.21
-0.93,0.05,-0.32,2.59,23.94,-64.54
-0.89,0.05,-0.36,-6.16,21.84,-67.48
-0.86,0.01,-0.38,-16.94,0.42,-69.65
-0.83,-0.03,-0.4,-29.89,13.3,-71.54
-0.83,-0.1,-0.4,-45.01,10.92,-72.66
-0.85,-0.18,-0.4,-51.17,10.71,-73.15
-0.87,-0.23,-0.39,-51.8,12.67,-74.34
-0.89,-0.25,-0.4,-50.12,14.56,-76.37
-0.9,-0.24,-0.41,-45.57,16.38,-78.4
-0.9,-0.21,-0.41,-41.37,18.06,-80.22
-0.91,-0.17,-0.43,-37.73,17.85,-81.55
-0.93,-0.11,-0.43,-35.77,17.43,-82.04
-0.95,-0.06,-0.41,-34.93,19.18,-80.85
-1,0.02,-0.39,-37.17,19.18,-77.14
-1.01,0.03,-0.32,-34.09,21.07,-70.63
-1.05,0.03,-0.27,-33.67,18.55,-63.35
-1.03,-0.01,-0.26,-34.86,13.3,-54.32
-1.02,-0.09,-0.25,-36.68,9.73,-46.06
-1.06,-0.2,-0.18,-40.04,9.73,-39.06
-1.13,-0.28,-0.14,-40.6,7.98,-29.05
-1.2,-0.31,-0.16,-32.83,0.49,-17.43
-1.17,-0.32,-0.27,-22.12,-9.73,-9.52
-1.15,-0.39,-0.39,-12.46,-19.25,-5.53
-1.16,-0.44,-0.44,-0.07,-31.29,-4.34
-1.13,-0.37,-0.44,4.41,-35.49,-5.67
-1.1,-0.26,-0.42,3.71,-31.92,-8.12
-1.11,-0.1,-0.4,3.08,-32.48,-7.35
-1.18,0.01,-0.42,0.28,-37.73,-3.71
-1.29,0.1,-0.41,-5.67,-48.65,3.78
-1.4,0.14,-0.34,-15.96,-57.75,13.02
-1.49,0.12,-0.21,-23.03,-68.25,22.68
-1.46,-0.01,-0.05,-23.8,-78.54,30.94
-1.33,-0.25,0.06,-16.8,-95.9,40.6
-1.12,-0.41,0.07,-8.47,-109.13,52.08
-0.92,-0.49,-0.07,-2.8,-113.68,67.27
-0.8,-0.54,-0.32,-1.47,-107.59,76.16
-0.74,-0.51,-0.47,-11.62,-101.22,78.68
-0.67,-0.42,-0.5,-18.62,-86.66,83.93
-0.82,-0.47,-0.65,-12.53,-85.26,85.4
-0.83,-0.41,-0.66,-16.94,-87.36,87.36
-0.89,-0.47,-0.72,-28.28,-85.75,89.04
-0.96,-0.51,-0.73,-39.97,-84.56,89.18
-0.94,-0.58,-0.71,-49.56,-78.47,83.23
-0.95,-0.69,-0.73,-48.37,-74.48,78.33
-0.9,-0.81,-0.72,-38.43,-65.45,77.56
-0.84,-0.87,-0.76,-18.76,-49.28,79.24
-0.87,-0.68,-0.69,-5.53,-37.8,80.22
-0.89,-0.56,-0.55,-0.49,-46.62,80.43
-0.83,-0.5,-0.27,-1.05,-52.99,76.44
-0.75,-0.45,-0.33,-6.02,-48.86,70.56
-0.72,-0.4,-0.29,-14.49,-44.17,61.81
-0.7,-0.41,-0.29,-20.93,-39.48,55.09
-0.7,-0.38,-0.31,-27.79,-37.03,47.18
-0.66,-0.42,-0.32,-41.58,-36.54,37.24
-0.65,-0.48,-0.31,-46.97,-36.75,27.23
-0.63,-0.52,-0.32,-46.2,-36.05,19.04
-0.59,-0.54,-0.32,-39.62,-32.06,10.29
-0.58,-0.53,-0.31,-31.01,-30.31,5.39
-0.57,-0.51,-0.28,-24.5,-26.18,-0.28
-0.59,-0.49,-0.24,-18.9,-22.33,-4.62
-0.59,-0.47,-0.22,-13.58,-16.45,-6.44
-0.58,-0.44,-0.22,-9.8,-9.59,-8.12
-0.58,-0.4,-0.23,-7.7,-0.91,-9.31
-0.62,-0.37,-0.26,-7.35,6.65,-11.06
-0.65,-0.34,-0.26,-7.63,12.88,-11.55
-0.69,-0.3,-0.26,-6.44,15.61,-13.09
-0.76,-0.28,-0.27,-6.44,17.01,-15.75
-0.82,-0.26,-0.26,-7.35,18.83,-20.72
-0.89,-0.2,-0.25,-7.56,20.02,-24.43
-1.02,-0.15,-0.22,-6.44,17.85,-27.44
-1.09,-0.09,-0.17,-1.26,16.1,-29.61
-1.17,-0.03,-0.13,0.84,12.46,-30.66
-1.23,0.01,-0.1,-2.24,7.28,-31.71
-1.25,0.01,-0.08,-4.76,1.68,-32.55
-1.24,-0.03,-0.06,-6.37,-6.51,-34.86
-1.14,-0.04,-0.07,-9.59,-8.4,-29.75
-1.04,-0.1,-0.12,-11.83,-1.4,-26.25
-0.98,-0.16,-0.12,-13.51,2.03,-24.64
-0.91,-0.2,-0.14,-11.76,5.53,-21.35
-0.89,-0.22,-0.17,-7.56,10.15,-16.59
-0.94,-0.25,-0.15,-0.07,14.14,-13.16
-1,-0.28,-0.11,8.33,14.84,-10.92
-1.07,-0.33,-0.08,16.59,12.46,-10.99
-1.14,-0.37,-0.07,21.77,7.98,-12.32
-1.15,-0.4,-0.03,20.58,4.41,-13.86
-1.16,-0.39,0.04,17.78,0.98,-12.53
-1.22,-0.36,0.16,16.59,-0.14,-9.17
-1.3,-0.29,0.24,19.46,-5.11,-3.22
-1.26,-0.2,0.22,28.07,-6.3,0.98
-1.17,-0.15,0.09,38.99,-4.41,3.71
-1.08,-0.13,-0.06,47.53,-3.36,5.81
-0.98,-0.14,-0.19,52.43,-2.87,8.96
-0.88,-0.15,-0.27,54.18,-0.35,13.72
-0.81,-0.12,-0.31,51.73,4.2,18.62
-0.78,-0.1,-0.29,44.73,10.36,23.8
-0.82,-0.12,-0.19,44.24,15.89,27.37
-0.87,-0.14,-0.11,43.68,16.38,29.12
-0.91,-0.13,-0.06,38.78,15.26,27.72
-0.94,-0.09,-0.06,31.29,13.86,24.92
-0.98,-0.06,-0.07,25.06,13.37,20.65
-1.02,-0.03,-0.07,21.21,12.6,14.91
-1.05,-0.02,-0.08,17.92,10.08,8.61
-1.08,-0.03,-0.08,16.38,3.15,3.08
-1.08,-0.07,-0.09,15.33,-2.1,-1.26
-1.03,-0.15,-0.1,14.07,-3.43,-3.08
-0.99,-0.23,-0.12,14.49,-1.68,-3.01
-0.95,-0.29,-0.14,17.99,0.21,-1.26
-0.91,-0.32,-0.16,21.84,2.94,1.47
-0.88,-0.32,-0.15,25.69,6.23,4.13
-0.88,-0.29,-0.15,28.42,9.73,5.6
-0.9,-0.24,-0.13,30.45,11.9,7.07
-1.06,-0.27,-0.24,31.36,-0.42,11.48
-0.88,-0.08,-0.04,34.3,2.8,9.52
-1.03,-0.1,-0.14,34.58,8.26,7.14
-1.07,-0.13,-0.08,34.65,6.72,6.3
-1.06,-0.17,-0.07,34.93,3.78,5.81
-1.04,-0.16,-0.1,33.88,2.24,5.11
-1.01,-0.14,-0.12,37.17,3.43,4.2
-0.98,-0.12,-0.14,40.04,3.08,6.09
-0.95,-0.1,-0.1,38.08,3.29,7.35
-0.96,-0.08,-0.09,35.07,4.41,7.56
-0.98,-0.09,-0.1,32.41,6.09,8.26
-1,-0.08,-0.13,31.5,6.09,9.24
-1.01,-0.1,-0.17,31.22,5.67,10.64
-1.01,-0.12,-0.21,33.81,4.69,12.6
-1.01,-0.15,-0.21,36.05,3.5,14.56
-1,-0.17,-0.21,39.2,1.61,16.17
-0.99,-0.17,-0.2,40.88,0.35,17.08
-0.98,-0.15,-0.17,41.02,0.14,17.08
-0.99,-0.13,-0.16,41.37,-0.14,16.87
-0.99,-0.11,-0.14,42.77,0,17.36
-0.99,-0.11,-0.12,40.53,0.28,17.29
-0.98,-0.13,-0.13,39.48,0,17.64
-0.96,-0.15,-0.14,38.92,-0.07,17.57
-0.95,-0.18,-0.16,38.5,-0.42,17.71
-0.94,-0.18,-0.16,36.89,-0.63,17.78
-0.94,-0.17,-0.17,35.42,0,17.78
-0.95,-0.16,-0.18,33.81,0.49,17.5
-0.96,-0.16,-0.19,33.11,0.91,17.29
-0.98,-0.15,-0.19,33.25,0.56,17.01
-0.98,-0.17,-0.19,33.53,-0.14,16.24
-0.97,-0.19,-0.19,35.07,-1.82,14.98
-0.95,-0.2,-0.19,36.19,-2.03,14.14
-0.95,-0.22,-0.18,35.84,-1.4,13.93
-0.96,-0.23,-0.15,35.28,-0.84,13.44
-0.98,-0.23,-0.12,34.23,-0.63,12.46
-0.99,-0.23,-0.09,33.95,-1.19,11.41
-1.01,-0.21,-0.08,33.88,-1.68,10.71
-1.04,-0.18,-0.09,33.32,-2.59,10.5
-1.06,-0.14,-0.09,32.83,-3.71,11.06
-1.07,-0.11,-0.1,32.83,-3.99,12.18
-1.08,-0.09,-0.1,33.32,-4.48,14.98
-1.09,-0.09,-0.1,34.23,-6.09,16.94
-1.08,-0.09,-0.08,35.28,-7.91,19.6
-1.07,-0.1,-0.07,53.62,-8.26,22.12
-1.06,-0.11,-0.08,36.82,-8.61,25.69
-1.05,-0.11,-0.07,38.29,-8.89,27.51
-1.05,-0.11,-0.08,40.53,-8.47,28.77
-1.05,-0.11,-0.09,43.4,-8.33,29.96
-1.06,-0.09,-0.09,46.27,-8.96,30.1
-1.06,-0.06,-0.1,47.18,-10.5,29.75
-1.07,-0.01,-0.1,46.97,-12.39,29.4
-1.08,0,-0.13,46.97,-15.12,28.07
-1.05,-0.01,-0.16,46.83,-18.2,26.32
-0.99,-0.02,-0.17,45.43,-18.27,24.64
-0.95,-0.05,-0.18,43.89,-17.15,22.82
-0.91,-0.06,-0.19,41.23,-15.19,21.35
-0.87,-0.06,-0.17,39.34,-12.81,19.74
-0.85,-0.06,-0.15,37.52,-10.92,16.52
-0.85,-0.06,-0.14,35.77,-10.29,12.88
-0.86,-0.08,-0.13,32.97,-11.34,7.77
-0.89,-0.1,-0.12,29.54,-13.09,1.4
-0.91,-0.14,-0.11,25.41,-14.63,-5.32
-0.92,-0.15,-0.11,24.01,-15.75,-10.64
-0.92,-0.17,-0.1,24.57,-14.98,-14.14
-0.91,-0.19,-0.1,25.48,-12.32,-16.73
-0.9,-0.19,-0.1,27.16,-8.89,-17.5
-0.87,-0.19,-0.12,28.91,-4.34,-18.97
-0.84,-0.18,-0.14,29.4,-0.84,-20.93
-0.82,-0.17,-0.17,27.93,2.73,-20.58
-0.84,-0.2,-0.18,28.91,2.94,-23.38
-0.83,-0.21,-0.17,26.67,2.24,-27.02
-0.85,-0.2,-0.15,26.53,2.87,-28
-0.88,-0.19,-0.15,26.74,2.94,-29.96
-0.92,-0.17,-0.16,25.97,3.01,-31.5
-0.93,-0.15,-0.16,24.29,4.27,-33.04
-0.95,-0.12,-0.17,21.98,4.9,-34.16
-0.96,-0.11,-0.18,19.32,5.39,-35.28
-0.97,-0.1,-0.18,16.24,5.18,-36.68
-0.96,-0.1,-0.17,12.18,4.83,-37.31
-0.94,-0.13,-0.16,9.52,4.69,-37.38
-0.93,-0.14,-0.14,7,5.88,-37.24
-0.92,-0.17,-0.13,4.2,7.35,-36.89
-0.92,-0.19,-0.13,1.61,8.68,-37.24
-0.92,-0.2,-0.12,-0.35,9.52,-37.38
-0.91,-0.21,-0.13,-1.4,10.29,-37.1
-0.9,-0.22,-0.14,-0.98,11.97,-36.47
-0.9,-0.23,-0.15,-0.49,14.63,-36.33
-0.91,-0.22,-0.14,-1.61,17.78,-35.98
-0.92,-0.22,-0.15,-3.22,21.42,-35.56
-0.94,-0.22,-0.17,-5.32,25.27,-35.07
-0.94,-0.22,-0.16,-8.47,29.47,-34.86
-0.95,-0.29,-0.18,-10.22,32.76,-36.75
-0.97,-0.32,-0.2,-10.85,34.51,-38.01
-0.96,-0.36,-0.25,-7.63,35.56,-34.65
-0.98,-0.36,-0.27,-3.01,37.1,-29.54
-0.98,-0.35,-0.18,-3.92,42.98,-23.8
-1.09,-0.29,-0.01,-2.03,45.29,-14
-1.23,-0.19,0.03,11.62,42.56,0.56
-1.32,-0.17,-0.01,28.7,37.31,14.14
-1.31,-0.19,-0.08,41.93,28.56,22.61
-1.23,-0.18,-0.1,45.36,24.64,27.58
-1.18,-0.19,-0.13,40.04,23.52,28.7
-1.12,-0.16,-0.15,34.02,23.1,30.73
-1.09,-0.14,-0.13,24.85,21.7,30.59
-1.04,-0.18,-0.12,17.78,18.55,26.46
-0.98,-0.26,-0.13,13.44,18.55,22.47
-0.94,-0.26,-0.15,10.71,21,19.53
-0.95,-0.24,-0.19,7.84,18.69,17.99
-0.95,-0.22,-0.25,7.28,15.68,18.9
-0.96,-0.19,-0.3,7.7,14.7,21.98
-0.97,-0.15,-0.33,9.03,15.47,26.53
-0.98,-0.11,-0.35,8.96,17.64,30.73
-0.99,-0.07,-0.36,7.42,19.67,31.43
-0.96,-0.03,-0.34,5.46,23.52,31.08
-0.97,0,-0.32,1.61,23.87,31.29
-0.99,0.02,-0.34,4.13,22.12,31.92
-0.97,0.04,-0.34,6.93,19.81,31.01
-0.99,0.05,-0.35,11.76,16.38,30.17
-1,0.07,-0.34,15.61,13.51,28.28
-0.99,0.07,-0.3,15.54,9.8,26.32
-0.98,0.05,-0.27,14.07,6.79,24.22
-0.96,0.03,-0.29,12.25,3.01,22.19
-0.94,0.01,-0.33,11.62,0.84,20.58
-0.93,-0.01,-0.37,11.41,0.07,19.25
-0.93,0,-0.37,8.19,0.07,16.03
-0.93,0.01,-0.36,3.64,0.63,12.46
-0.91,0.02,-0.34,0.14,1.19,9.03
-0.9,0.01,-0.34,-1.96,0.7,6.65
-0.9,-0.02,-0.34,-1.33,-0.07,5.39
-0.91,-0.06,-0.3,-0.63,-0.28,4.27
-0.92,-0.09,-0.26,0.91,-1.68,3.64
-0.93,-0.14,-0.23,2.59,-2.52,2.8
-0.95,-0.15,-0.22,3.15,-3.43,1.33
-0.95,-0.17,-0.23,3.29,-5.88,-0.14
-0.93,-0.14,-0.24,3.99,-6.72,-1.33
-0.92,-0.1,-0.25,2.24,-6.02,-3.36
-0.9,-0.08,-0.27,1.4,-5.67,-4.13
-0.9,-0.07,-0.28,-0.14,-4.83,-3.78
-0.91,-0.03,-0.27,-0.91,-4.27,-3.01
-0.96,-0.01,-0.26,-0.49,-4.97,-1.96
-1.01,-0.01,-0.28,2.38,-7.63,-0.07
-1.04,-0.03,-0.29,6.3,-10.01,1.4
-1.02,-0.07,-0.3,10.01,-11.69,2.45
-0.96,-0.11,-0.3,10.64,-10.71,2.45
-0.9,-0.14,-0.3,8.68,-8.68,2.45
-0.88,-0.16,-0.31,6.65,-7.7,2.87
-0.88,-0.13,-0.29,5.81,-5.39,4.06
-0.9,-0.09,-0.29,8.68,-4.2,5.39
-0.93,-0.04,-0.3,14.98,-4.97,7.14
-0.97,0.03,-0.28,18.76,-5.95,9.87
-1.01,0.08,-0.27,22.54,-6.51,12.6
-1.03,0.12,-0.27,24.36,-7.98,15.54
-1.04,0.13,-0.27,24.64,-10.29,18.13
-1.01,0.11,-0.29,22.96,-11.69,20.3
-0.95,0.08,-0.28,21.42,-11.27,20.86
-0.93,0.04,-0.31,20.72,-10.43,19.53
-0.91,-0.03,-0.34,11.13,-10.15,16.24
-0.93,-0.1,-0.31,9.31,-9.17,14.14
-0.95,-0.12,-0.29,10.22,-11.06,12.46
-0.98,-0.14,-0.29,8.75,-12.67,10.43
-0.98,-0.13,-0.3,7.14,-11.41,8.26
-0.99,-0.11,-0.31,5.95,-10.29,4.62
-0.99,-0.07,-0.3,1.61,-10.36,1.68
-0.99,-0.04,-0.27,-3.15,-9.66,-0.28
-0.98,-0.03,-0.23,-6.51,-11.06,-1.19
-0.98,-0.05,-0.17,-8.68,-13.37,-1.54
-0.98,-0.08,-0.12,-8.47,-16.45,-0.84
-0.98,-0.08,-0.11,-8.12,-19.53,0.07
-1,-0.08,-0.16,-6.44,-22.4,1.82
-1,-0.09,-0.23,-4.76,-24.85,3.64
-0.99,-0.11,-0.29,-3.57,-25.76,4.2
-0.97,-0.14,-0.32,-1.05,-23.87,3.92
-0.97,-0.15,-0.32,0.49,-20.79,2.17
-0.97,-0.14,-0.32,3.08,-20.02,0.77
-0.94,-0.1,-0.29,7,-19.95,1.19
-0.9,-0.06,-0.23,12.18,-18.27,4.55
-0.89,-0.03,-0.15,16.31,-16.17,7.42
-0.9,0,-0.11,17.92,-15.54,8.82
-0.91,0.04,-0.1,18.41,-17.15,8.89
-0.93,0.08,-0.1,17.43,-18.34,7.77
-0.96,0.08,-0.1,17.01,-19.04,7.49
-1.01,0.07,-0.11,15.68,-19.81,7.28
-1.05,0.06,-0.12,14.14,-20.79,6.72
-1.07,0.04,-0.12,13.51,-21.14,6.51
-1.05,0.02,-0.12,13.16,-20.3,5.53
-1.03,0.01,-0.13,12.95,-18.48,3.85
-1.01,0.02,-0.13,13.16,-17.36,2.87
-0.98,0.02,-0.13,12.39,-16.38,1.96
-0.98,0.03,-0.13,11.06,-15.89,0.56
-0.98,0.04,-0.12,9.94,-16.24,-0.14
-0.98,0.04,-0.11,8.26,-16.87,-0.7
-0.98,0.04,-0.11,6.37,-17.78,-1.05
-0.99,0.02,-0.1,4.62,-18.2,-1.12
-0.99,-0.01,-0.09,4.27,-18.06,-0.35
-0.98,-0.01,-0.08,4.83,-16.1,0.28
-0.99,-0.02,-0.07,5.81,-14.07,0.91
-1,-0.02,-0.05,6.58,-12.95,1.05
-1.01,-0.03,-0.04,7.21,-12.67,0.77
-1.01,-0.03,-0.03,7.14,-12.67,0.28
-1.01,-0.02,-0.02,7.49,-12.18,1.19
-1,0.01,-0.04,7.7,-10.22,4.76
-1,0.04,-0.06,6.37,-6.58,8.54
-1,0.07,-0.07,6.37,-1.89,12.81
-1,0.07,-0.08,8.61,2.1,16.94
-0.97,0.07,-0.1,10.78,5.6,19.6
-0.93,0.06,-0.16,11.97,9.1,20.3
-0.9,0.01,-0.2,12.67,14.42,21.49
-0.91,-0.03,-0.22,11.62,18.76,22.96
-0.96,-0.05,-0.19,9.87,20.23,24.15
-0.99,-0.05,-0.15,8.12,0.14,24.08
-1.01,-0.02,-0.1,5.39,14,22.12
-1.03,0,-0.04,2.73,9.87,18.69
-1.06,0.02,0,4.9,5.88,14.56
-1.07,0.06,0,6.16,2.03,9.66
-1.07,0.05,-0.02,5.39,-1.75,3.99
-1.05,0.01,-0.02,5.18,-4.76,0.77
-1.02,-0.04,-0.03,5.95,-8.12,-2.52
-0.99,-0.08,-0.04,6.86,-10.92,-6.09
-0.98,-0.09,-0.04,6.65,-12.53,-9.31
-0.99,-0.1,-0.03,5.67,-13.44,-11.2
-0.99,-0.09,-0.05,5.81,-13.23,-10.78
-0.98,-0.06,-0.1,6.09,-10.92,-9.31
-0.96,-0.02,-0.14,6.86,-7.77,-7.7
-0.96,-0.02,-0.16,7.56,-5.18,-7.35
-0.96,-0.02,-0.17,9.1,-5.53,-6.79
-0.96,-0.03,-0.16,10.64,-4.76,-6.51
-0.96,-0.04,-0.15,11.13,-2.73,-5.25
-0.97,-0.04,-0.14,10.85,-1.82,-4.41
-0.96,-0.02,-0.15,10.57,-1.4,-3.85
-0.95,0.01,-0.15,8.47,1.96,-3.5
-0.96,0.03,-0.14,6.44,4.55,-2.45
-1.01,0.03,-0.11,7.07,3.71,-2.24
-1.05,0.02,-0.1,8.47,0.14,-3.78
-1.07,-0.01,-0.08,8.19,-2.94,-5.46
-1.06,-0.03,-0.07,7,-5.25,-6.79
-1.06,-0.03,-0.07,6.58,-6.72,-7.7
-1.04,-0.03,-0.06,5.6,-7.63,-9.03
-1.01,-0.02,-0.08,4.41,-7.77,-10.5
-0.99,-0.03,-0.11,3.36,-6.93,-10.85
-0.97,-0.03,-0.14,2.03,-5.04,-9.94
